AnneeChiffre;Date_Naissance;LieuNaissance;Sexe;Jugement;DateJugement;Centre
2006;05/02/2000;SOUMBEL KEUR LATYR;Feminin;Oui;14/03/2006;Secondaire
2007;01/01/1986;SAKHMACK;Feminin;Oui;11/08/2006;Secondaire
2007;18/12/2006;FISSEL1;Feminin;Non;NULL;Secondaire
2006;01/02/1975;SOUMBEL KEUR LATYR;Masculin;Oui;14/03/2006;Secondaire
2006;02/01/2002;SOUMBEL KEUR LATYR;Feminin;Oui;14/03/2006;Secondaire
2006;14/03/1950;BADIARA;Feminin;Oui;14/03/2006;Secondaire
2005;13/02/1998;NDOCK SARE;Feminin;Oui;20/04/2004;Secondaire
2007;02/11/2006;PATAR LIA;Feminin;Non;NULL;Secondaire
2007;19/06/2007;SAKHMACK;Masculin;Non;NULL;Secondaire
2007;19/06/2007;SAKHMACK;Feminin;Non;NULL;Secondaire
2006;10/09/2006;FISSEL2;Feminin;Non;NULL;Secondaire
2005;20/02/2005;KEUR MEDOUNE;Masculin;Non;NULL;Secondaire
2006;17/04/2006;KEUR SEYDOU;Masculin;Non;NULL;Secondaire
2007;10/07/2007;SAKHMACK;Masculin;Non;NULL;Secondaire
2006;12/04/1966;NDIOURBEL DEMBARY;Masculin;Oui;14/03/2006;Secondaire
2005;05/07/1998;NDOCK SARE;Feminin;Oui;20/04/2004;Secondaire
2006;10/09/1988;KEUR DEMBA;Feminin;Oui;14/03/2006;Secondaire
2006;01/02/1998;SOUMBEL KEUR LATYR;Masculin;Oui;29/03/2006;Secondaire
2005;11/01/1997;NDOCK SARE;Masculin;Oui;20/04/2004;Secondaire
2006;01/03/1988;KEUR DEMBA;Feminin;Oui;14/03/2006;Secondaire
2005;01/01/1993;TOUNE;Masculin;Oui;13/04/2005;Secondaire
2007;19/12/1989;BOUNE FASSOW;Masculin;Oui;29/03/2006;Secondaire
2005;26/10/2005;NDOCK SARE;Masculin;Non;NULL;Secondaire
2006;02/03/1979;DIAMBEYE;Feminin;Oui;29/03/2006;Secondaire
2006;24/02/1993;BOUNE FASSOW;Masculin;Oui;14/03/2006;Secondaire
2005;04/09/2005;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Secondaire
2006;25/04/2006;NDOCK SARE;Masculin;Non;NULL;Secondaire
2005;10/04/2005;KEUR DEMBA;Feminin;Non;NULL;Secondaire
2006;07/03/1988;DIAMBEYE;Masculin;Oui;29/03/2006;Secondaire
2005;06/11/2005;NDIEBEL;Feminin;Non;NULL;Secondaire
2005;04/02/1992;FISSEL 2;Feminin;Oui;13/04/2005;Secondaire
2006;14/07/1989;DIAMBEYE;Masculin;Oui;29/03/2006;Secondaire
2006;13/03/1986;DIAMBEYE;Feminin;Oui;29/03/2006;Secondaire
2005;20/01/1989;METH;Masculin;Oui;22/03/2005;Secondaire
2005;07/07/1997;KEUR YORO;Masculin;Oui;20/04/2004;Secondaire
2005;19/12/2004;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2006;13/04/1986;DIAMBEYE;Feminin;Oui;29/03/2006;Secondaire
2006;25/12/1986;SOMB;Masculin;Oui;14/03/2006;Secondaire
2007;13/09/2007;FISSEL 2;Feminin;Non;NULL;Secondaire
2005;18/10/2005;DIAMBEYE;Feminin;Non;NULL;Secondaire
2005;13/10/1997;SAKHMACK;Feminin;Oui;20/04/2004;Secondaire
2005;18/10/2005;SOMB;Feminin;Non;NULL;Secondaire
2006;08/03/1975;SOMB;Masculin;Oui;14/03/2006;Secondaire
2006;01/02/1988;PATAR LIA;Feminin;Oui;29/03/2006;Secondaire
2005;19/10/2005;DIAMBEYE;Masculin;Non;NULL;Secondaire
2005;10/10/1997;LONDIOR;Masculin;Oui;20/04/2004;Secondaire
2006;10/05/1999;SOMB;Feminin;Oui;14/03/2006;Secondaire
2006;06/03/1988;NDOCK SARE;Feminin;Oui;29/03/2006;Secondaire
2007;17/12/1983;BOUNE FASSOW;Feminin;Oui;21/11/2006;Secondaire
2005;06/10/2005;PATAR LIA;Masculin;Non;NULL;Secondaire
2005;12/05/1997;KEUR YORO;Feminin;Oui;20/04/2004;Secondaire
2006;05/03/1958;SOMB;Masculin;Oui;14/03/2006;Secondaire
2006;15/11/1992;NDOCK SARE;Feminin;Oui;29/03/2006;Secondaire
2005;15/11/2004;SOMB;Masculin;Non;NULL;Secondaire
2007;08/01/2000;FISSEL 2;Feminin;Oui;21/11/2006;Secondaire
2005;15/10/1996;BOUNE FASSOW;Masculin;Oui;20/04/2004;Secondaire
2005;05/09/2005;PATAR LIA;Feminin;Non;NULL;Secondaire
2006;07/05/2001;SOMB;Masculin;Oui;14/03/2006;Secondaire
2006;01/04/1996;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2005;03/04/1997;SAKHMACK;Feminin;Oui;20/04/2004;Secondaire
2005;03/10/2005;NDOCK SARE;Feminin;Non;NULL;Secondaire
2005;14/11/1997;LONDIOR;Feminin;Oui;20/04/2004;Secondaire
2007;19/12/2007;SOUMBEL;Masculin;Non;NULL;Secondaire
2006;25/06/1992;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2005;07/06/1996;LONDIOR;Masculin;Oui;20/04/2004;Secondaire
2006;31/12/1968;SOMB;Masculin;Oui;14/03/2006;Secondaire
2005;15/11/2004;NDOCK SARE;Feminin;Non;NULL;Secondaire
2006;11/01/1999;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2005;25/08/2005;NDOCK DIOUMA COUMBA;Masculin;Non;NULL;Secondaire
2005;18/04/1997;MBENGANE;Feminin;Oui;20/04/2004;Secondaire
2006;05/05/1988;SOMB;Feminin;Oui;14/03/2006;Secondaire
2007;10/10/2007;FISSEL 2;Masculin;Non;NULL;Secondaire
2005;20/08/2005;PATAR LIA;Feminin;Non;NULL;Secondaire
2006;07/01/1988;NDOCK SARE;Masculin;Oui;14/03/2006;Secondaire
2005;10/06/1996;KEUR YORO;Feminin;Oui;20/04/2004;Secondaire
2005;04/11/2005;BANANE;Masculin;Non;NULL;Secondaire
2006;04/03/1988;SOMB;Feminin;Oui;14/03/2006;Secondaire
2005;12/02/1997;SAKHMACK;Feminin;Oui;20/04/2004;Secondaire
2007;16/07/1996;GASSEL;Masculin;Oui;01/08/2006;Secondaire
2006;06/02/1986;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2006;05/04/2006;NDOCK DIOUMA LEWROU;Masculin;Non;NULL;Secondaire
2005;20/10/1997;SAKHMACK;Masculin;Oui;20/04/2004;Secondaire
2006;03/01/1988;SOMB;Masculin;Oui;14/03/2006;Secondaire
2005;10/02/1997;BOUNE FASSOW;Masculin;Oui;20/04/2004;Secondaire
2006;11/12/1995;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2007;04/02/1998;GASSEL;Masculin;Oui;01/08/2006;Secondaire
2006;02/02/1980;SOMB;Feminin;Oui;14/03/2006;Secondaire
2006;23/06/1981;SOMB;Feminin;Oui;14/03/2006;Secondaire
2007;11/11/2007;NDOCK PEULH;Masculin;Oui;NULL;Secondaire
2005;23/01/1997;NDOCK SARE;Feminin;Oui;20/04/2004;Secondaire
2006;01/01/2000;PATAR LIA;Masculin;Oui;14/03/2006;Secondaire
2006;19/07/2003;SOMB;Feminin;Oui;14/03/2006;Secondaire
2005;14/04/1996;LONDIOR;Masculin;Oui;20/04/2004;Secondaire
2006;05/05/1990;SOMB;Masculin;Oui;14/03/2006;Secondaire
2006;09/09/1997;PATAR LIA;Masculin;Oui;14/03/2006;Secondaire
2005;16/03/2005;GOSSAS VILLAGE;Masculin;Non;NULL;Secondaire
2006;01/01/1990;SOMB;Feminin;Oui;14/03/2006;Secondaire
2005;06/03/2005;GOSSAS VILLAGE;Feminin;Non;NULL;Secondaire
2006;12/03/1995;PATAR LIA;Masculin;Oui;14/03/2006;Secondaire
2006;13/11/1983;SOMB;Feminin;Oui;14/03/2006;Secondaire
2005;15/03/2005;GOSSAS VILLAGE;Masculin;Non;NULL;Secondaire
2007;01/11/2007;KEUR NDIOUGA;Masculin;Non;NULL;Secondaire
2006;25/04/1986;NDIEBEL;Masculin;Oui;14/03/2006;Secondaire
2006;01/01/1986;SOUMBEL KEUR LATYR;Feminin;Oui;29/03/2006;Secondaire
2007;28/10/2007;PATAR LIA;Feminin;Non;NULL;Secondaire
2007;11/09/2007;KEUR SERIGNE NDIAKHATE;Feminin;Non;NULL;Secondaire
2006;06/03/1998;BOUNE FASSOW;Feminin;Oui;29/03/2006;Secondaire
2007;06/03/1994;GASSEL;Feminin;Oui;01/08/2006;Secondaire
2006;10/09/2006;FISSEL2;Feminin;Non;NULL;Secondaire
2007;18/07/2007;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Secondaire
2006;12/04/1991;NDOCK SARE;Feminin;Oui;14/03/2006;Secondaire
2007;03/12/2007;PATAR LIA;Masculin;Non;NULL;Secondaire
2006;20/06/1986;TOUNE;Feminin;Oui;29/03/2006;Secondaire
2006;10/05/2006;NDIOURBEL SINE;Masculin;Non;NULL;Secondaire
2006;06/01/1985;PATAR LIA;Feminin;Oui;14/03/2006;Secondaire
2006;04/05/2006;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Secondaire
2006;10/06/2006;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2006;20/06/1976;NDIEBEL;Feminin;Oui;14/03/2006;Secondaire
2006;19/04/2002;NDIEBEL;Feminin;Oui;14/03/2006;Secondaire
2006;01/02/1996;SOUMBEL KEUR LATYR;Feminin;Oui;29/03/2006;Secondaire
2005;11/04/2005;BOUNE FASSOW;Masculin;Non;NULL;Secondaire
2005;10/11/2005;SOMB;Feminin;Non;NULL;Secondaire
2005;04/04/2005;SOMB;Masculin;Non;NULL;Secondaire
2005;10/05/2005;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Secondaire
2005;04/07/2005;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Secondaire
2005;08/02/2005;NDIEBEL;Feminin;Non;NULL;Secondaire
2005;20/05/2005;DAROU SINE;Feminin;Non;NULL;Secondaire
2005;23/04/2005;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2005;10/05/2005;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2005;31/08/2004;FISSEL ;Masculin;Non;NULL;Secondaire
2005;10/07/2005;LONDIOR;Feminin;Non;NULL;Secondaire
2005;08/07/2005;LONDIOR;Feminin;Non;NULL;Secondaire
2005;23/03/2005;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2005;02/06/2005;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Secondaire
2005;16/05/2005;SOMB;Feminin;Non;NULL;Secondaire
2005;28/01/2005;KEUR YABY;Feminin;Non;NULL;Secondaire
2005;17/05/2005;NDOCK DIOUMA COUMBA;Feminin;Non;NULL;Secondaire
2005;10/07/2005;SOMB;Feminin;Non;NULL;Secondaire
2005;15/06/2005;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Secondaire
2005;08/06/2005;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Secondaire
2005;11/06/2005;SOMB;Masculin;Non;NULL;Secondaire
2005;30/06/2005;SAKHMACK;Masculin;Non;NULL;Secondaire
2005;22/07/2005;PATAR LIA;Masculin;Non;NULL;Secondaire
2005;15/07/2005;BOUNE FASSOW;Feminin;Non;NULL;Secondaire
2005;24/06/2005;NDIOURBEL SINE;Masculin;Non;NULL;Secondaire
2005;10/10/2005;BANANE;Masculin;Non;NULL;Secondaire
2005;01/07/2005;KEUR YORO;Feminin;Non;NULL;Secondaire
